taxon_name,clean_name,action
Hypericum pulchrum type,Hypericum pulchrum type,update
Hypericum type,Hypericum type,update
Hyphaene,Hyphaene,update
Hyphaene/Borassus,Borassus/Hyphaene,update
Hypoestes,Hypoestes,update
Hypoestes type,Hypoestes type,update
Hyptis-type,Hyptis type,update
Icacinaceae,Icacinaceae,update
Ichnocarpus,Ichnocarpus,update
Idesia,Idesia,update
Ilex,Ilex,update
Ilex aquifolium,Ilex aquifolium,update
Ilex mitis,Ilex mitis,update
Ilex type,Ilex type,update
Illecebrum,Illecebrum,update
Illecebrum verticillatum,Illecebrum verticillatum,update
Illicium,Illicium,update
Impatiens,Impatiens,update
Impatiens t.,Impatiens type,update
Impatiens type,Impatiens type,update
Imperata,Imperata,update
Incarvillea,Incarvillea,update
Indigofera,Indigofera,update
Indigofera schimperi type,Indigofera schimperi type,update
Indigofera-type,Indigofera type,update
Inula,Inula,update
Inula type,Inula type,update
Inulaceae,Asteraceae,update
Iodes,Iodes,update
Ipomoea,Ipomoea,update
Ipomoea type,Ipomoea type,update
Iridaceae,Iridaceae,update
Iridaceae undiff ,Iridaceae,update
Iris,Iris,update
Iris humilis,Iris humilis,update
Iris pseudacorus,Iris pseudacorus,update
Iris pseudacorus type,Iris pseudacorus type,update
Iris type,Iris type,update
Irvingia gabonensis,Irvingia gabonensis,update
Isoberlinia,Isoberlinia,update
Isoberlinia type,Isoberlinia type,update
Isoglossa,Isoglossa,update
Itea,Itea,update
Ixeris,Ixeris,update
Ixora spp.,Ixora,update
Jasione,Jasione,update
Jasione montana,Jasione montana,update
Jasione type,Jasione type,update
Jasminum,Jasminum,update
Jasminum fruticans,Jasminum fruticans,update
Jasminum grandiflorum subsp floribundum type,Jasminum grandiflorum subsp floribundum type,update
Jasminum type,Jasminum type,update
Jatropha/Givotia,Givotia/Jatropha,update
Juglandaceae,Juglandaceae,update
Juglans,Juglans,update
Juglans nigra,Juglans nigra,update
Juglans regia,Juglans regia,update
Juglans regia type,Juglans regia type,update
Juglans/Pterocarya,Juglans/Pterocarya,update
Julberrdia-type2,Julbernardia,update
Juncaceae,Juncaceae,update
Juncaginaceae,Juncaginaceae,update
Juncus,Juncus,update
Juncus type,Juncus type,update
Juniperus,Juniperus,update
Juniperus communis,Juniperus communis,update
Juniperus communis type,Juniperus communis type,update
Juniperus Excelsa,Juniperus excelsa,update
Juniperus excelsa/Juniperus oxycedrus,Juniperus excelsa/Juniperus oxycedrus,update
Juniperus procera,Juniperus procera,update
Juniperus procera type,Juniperus procera type,update
Juniperus sabina,Juniperus sabina,update
Juniperus t.,Juniperus type,update
Juniperus type,Juniperus type,update
Juniperus-type,Juniperus type,update
Jurinea type,Jurinea type,update
Justicia 2-porate,Justicia,update
Justicia 3-porate,Justicia,update
Justicia anselliana type,Justicia anselliana type,update
Justicia odora type,Justicia odora type,update
Kalmia procumbens type,Kalmia procumbens type,update
Keteleeria,Keteleeria,update
Klainedoxa,Klainedoxa,update
Kleinhovia,Kleinhovia,update
Knautia,Knautia,update
Knautia arvensis,Knautia arvensis,update
Knautia arvensis type,Knautia arvensis type,update
Knautia type,Knautia type,update
Knorringia,Knorringia,update
Kochia,Kochia,update
Koelreuteria,Koelreuteria,update
Koenigia,Koenigia,update
Koenigia islandica,Koenigia islandica,update
Koenigia sp,Koenigia,update
Koenigia sp type,Koenigia type,update
Koenigia/Persicaria/Polygonum,Koenigia/Persicaria/Polygonum,update
Kohautia caespitosa type,Kohautia caespitosa type,update
Kotschya,Kotschya,update
Kotschya-type,Kotschya type,update
Krascheninnikovia,Krascheninnikovia,update
Labiatae,Lamiaceae,update
Labiatae-Leonotis type,Leonotis type,update
Labiateae-pentacolpate,Lamiaceae,update
Laburnum,Laburnum,update
Laburnum anagyroides,Laburnum anagyroides,update
Lactuca,Lactuca,update
Lactuca sativa type,Lactuca sativa type,update
Lactuca type,Lactuca type,update
Lactuceae,Cichorioideae,update
Lactucoideae,Cichorioideae,update
Lagerstroemia,Lagerstroemia,update
Lagonychium type,Prosopis type,update
Lamiaceae,Lamiaceae,update
Lamiaceae hexacolpate,Lamiaceae,update
Lamiaceae indet.,Lamiaceae,update
Lamiaceae tricolpate,Lamiaceae,update
Lamium,Lamium,update
Lamium type,Lamium type,update
Landolphia type,Landolphia type,update
Lannea,Lannea,update
Lannea type,Lannea type,update
Laportea aestuans type,Laportea aestuans type,update
Lardizabalaceae,Lardizabalaceae,update
Larix,Larix,update
Larix decidua,Larix decidua,update
Larix decidua type,Larix decidua type,update
Larix gmelinii var gmelinii,Larix gmelinii var gmelinii,update
Larix sibirica,Larix sibirica,update
Larix type,Larix type,update
Larix/Pseudotsuga,Larix/Pseudotsuga,update
Laserpitium,Laserpitium,update
Laserpitium latifolium type,Laserpitium latifolium type,update
Laserpitium prutenicum,Laserpitium prutenicum,update
Lathyrus,Lathyrus,update
Lathyrus japonicus,Lathyrus japonicus,update
Lathyrus oleraceus,Lathyrus oleraceus,update
Lathyrus t.,Lathyrus type,update
Lathyrus type,Lathyrus type,update
Lathyrus/Vicia,Lathyrus/Vicia,update
Lathyrus/Vicia type,Lathyrus/Vicia type,update
Lauraceae,Lauraceae,update
Laurembergia,Laurembergia,update
Laurembergia tetrandra,Laurembergia tetrandra,update
Laurembergia villosa,Laurembergia repens,update
Laurus,Laurus,update
Lavandula,Lavandula,update
Lavandula stoechas type,Lavandula stoechas type,update
Lecokia,Lecokia,update
Lecythis,Lecythis,update
Ledum,Ledum,update
Ledum palustre,Ledum palustre,update
Ledum type,Ledum type,update
Legousia,Legousia,update
Legousia type,Legousia type,update
Leguminosae,Fabaceae,update
Leiphaimos,Leiphaimos,update
Leonotis sp.,Leonotis,update
Leontice leontopetalum,Leontice leontopetalum,update
Leontodon helveticus,Leontodon helveticus,update
Leontodon type,Leontodon type,update
Lepidium type,Lepidium type,update
Lepidotis inundata,Lepidotis inundata,update
Lepisanthes senegalensis type,Lepisanthes senegalensis type,update
Lespedeza,Lespedeza,update
Leucas type,Leucas type,update
Leucojum,Leucojum,update
Leucosidea,Leucosidea,update
Leucosidea sericea,Leucosidea sericea,update
Libanotis,Libanotis,update
Licuala,Licuala,update
Ligularia,Ligularia,update
Liguliflorae,Asteraceae (Liguliflorae),update
Ligusticum,Ligusticum,update
Ligusticum mutellina,Ligusticum mutellina,update
Ligusticum t.,Ligusticum type,update
Ligusticum type,Ligusticum type,update
Ligustrum,Ligustrum,update
Ligustrum type,Ligustrum type,update
Ligustrum vulgare,Ligustrum vulgare,update
Ligustrum vulgare type,Ligustrum vulgare type,update
Liliaceae,Liliaceae,update
Liliaceae indet.,Liliaceae,update
Liliaceae sensu lato,Liliaceae,update
Liliaceae-type,Liliaceae,update
Lilium,Lilium,update
Lilium martagon,Lilium martagon,update
Lilium martagon type,Lilium martagon type,update
Lilium martagon-type,Lilium martagon type,update
Limonium,Limonium,update
Limonium type,Limonium type,update
Limonium vulgare,Limonium vulgare,update
Limonium vulgare type,Limonium vulgare type,update
Linaceae,Linaceae,update
Linaria,Linaria,update
Linaria type,Linaria type,update
Linnaea,Linnaea,update
Linnaea borealis,Linnaea borealis,update
Linum,Linum,update
Linum austriacum-type,Linum austriacum type,update
Linum catharticum,Linum catharticum,update
Linum catharticum type,Linum catharticum type,update
Linum t.,Linum type,update
Linum type,Linum type,update
Linum usitatissimum,Linum usitatissimum,update
Liquidambar,Liquidambar,update
Liquidambar formosana,Liquidambar formosana,update
Liriodendron,Liriodendron,update
Lithocarpus,Lithocarpus,update
Lithocarpus lepidocarpus,Lithocarpus lepidocarpus,update
Lithospermum,Lithospermum,update
Lithospermum arvense,Lithospermum arvense,update
Lithospermum officinale type,Lithospermum officinale type,update
Litsea,Litsea,update
Lloydia,Lloydia,update
Lloydia serotina,Lloydia serotina,update
Lobelia,Lobelia,update
Lobelia dortmanna,Lobelia dortmanna,update
Lobelia type,Lobelia type,update
Lobostemon,Lobostemon,update
Loeflingia,Loeflingia,update
Loganiaceae,Loganiaceae,update
Loiseleuria,Kalmia,update
Loiseleuria procumbens,Kalmia procumbens,update
Loiseleuria procumbens-type,Kalmia procumbens type,update
Lomatogonium,Lomatogonium,update
Lomatogonium rotatum,Lomatogonium rotatum,update
Lomelosia argentea type,Lomelosia argentea,update
Lomelosia rotata type,Lomelosia rotata type,update
Lonchocarpus sericeus,Lonchocarpus sericeus,update
Lonchocarpus-type,Lonchocarpus type,update
Lonicera,Lonicera,update
Lonicera caerulea,Lonicera caerulea,update
Lonicera hispida,Lonicera hispida,update
Lonicera implexa,Lonicera implexa,update
Lonicera periclymenum,Lonicera periclymenum,update
Lonicera t.,Lonicera type,update
Lonicera type,Lonicera type,update
Lonicera xylosteum type,Lonicera xylosteum type,update
Lophira alata,Lophira alata,update
Lophira sp,Lophira,update
Loranthaceae,Loranthaceae,update
Loranthus,Loranthus,update
Loranthus europaeus,Loranthus europaeus,update
Loropetalum,Loropetalum,update
Lotus,Lotus,update
Lotus corniculatus,Lotus corniculatus,update
Lotus corniculatus type,Lotus corniculatus type,update
Lotus type,Lotus type,update
Lotus uliginosus,Lotus uliginosus,update
Lotus-type,Lotus type,update
Lugwigia sp,Ludwigia,update
Luzula,Luzula,update
Lychnis,Silene,update
Lychnis flos-cuculi,Silene flos-cuculi,update
Lychnis flos-cuculi type,Silene flos-cuculi type,update
Lychnis type,Silene type,update
Lychnis viscaria type,Viscariia vulgaris type,update
Lycium,Lycium,update
Lycopodiella inundata,Lycopodiella inundata,update
Lycopodiella type,Lycopodiella type,update
Lycopodium,Lycopodium,update
Lycopodium alpinum,Lycopodium alpinum,update
Lycopodium alpinum type,Lycopodium alpinum type,update
Lycopodium annotinum,Lycopodium annotinum,update
Lycopodium annotinum type,Lycopodium annotinum type,update
Lycopodium appressum,Lycopodium appressum,update
Lycopodium clavatum,Lycopodium clavatum,update
Lycopodium clavatum type,Lycopodium clavatum type,update
Lycopodium complanatum,Lycopodium complanatum,update
Lycopodium dubium,Lycopodium dubium,update
Lycopodium inundatum,Lycopodium inundatum,update
Lycopodium juniperoides,Lycopodium juniperoides,update
Lycopodium pungens,Lycopodium pungens,update
Lycopodium selago,Lycopodium selago,update
Lycopodium tristachyum,Lycopodium tristachyum,update
Lycopodium type,Lycopodium type,update
Lycopus,Lycopus,update
Lycopus type,Lycopus type,update
Lycopus/Mentha,Lycopus/Mentha,update
Lygeum,Lygeum,update
Lygeum spartum,Lygeum spartum,update
Lygodium,Lygodium,update
Lysimachia,Lysimachia,update
Lysimachia maritima,Lysimachia maritima,update
Lysimachia nemorum,Lysimachia nemorum,update
Lysimachia thyrsiflora,Lysimachia thyrsiflora,update
Lysimachia type,Lysimachia type,update
Lysimachia vulgaris,Lysimachia vulgaris,update
Lysimachia vulgaris type,Lysimachia vulgaris type,update
Lythraceae,Lythraceae,update
Lythrum,Lythrum,update
Lythrum salicaria,Lythrum salicaria,update
Lythrum salicaria type,Lythrum salicaria type,update
Lythrum salicaria/Lythrum hyssopifolia,Lythrum salicaria/Lythrum hyssopifolia,update
Macaranga,Macaranga,update
Macaranga capensis,Macaranga capensis,update
Macaranga type,Macaranga type,update
Macleaya,Macleaya,update
Maclura,Maclura,update
Maclura-type africa,Maclura africana type,update
Maerua type,Maerua type,update
Maesa,Maesa,update
Maesa lanceolata type,Maesa lanceolata type,update
Maesa lanceolata-t,Maesa lanceolata type,update
Magnolia,Magnolia,update
Magnoliaceae,Magnoliaceae,update
Mahonia,Berberis,update
Maianthemum,Maianthemum,update
Maianthemum bifolium,Maianthemum bifolium,update
Maianthemum type,Maianthemum type,update
Malabaila,Malabaila,update
Malania,Malania,update
Mallatus,Mallotus,update
Mallotus,Mallotus,update
Mallotus type,Mallotus type,update
Malus,Malus,update
Malus type,Malus type,update
Malus/Pyrus type,Malus/Pyrus type,update
Malva,Malva,update
Malva sylvestris type,Malva sylvestris type,update
Malva type,Malva type,update
Malvaceae,Malvaceae,update
Mappianthus,Mappianthus,update
Margaritaria,Margaritaria,update
Marrubium,Marrubium,update
Martretia,Martretia,update
Matricaria,Matricaria,update
Matricaria t.,Matricaria type,update
Matricaria type,Matricaria type,update
Matteuccia,Onoclea,update
Matteuccia struthiopteris,Onoclea struthiopteris,update
Matthiola,Matthiola,update
Maytenus,Maytenus,update
Maytenus-type senegalensis,Gymnosporia senegalensis type,update
Mazus,Mazus,update
Medicago,Medicago,update
Medicago littoralis type,Medicago littoralis type,update
Medicago sativa,Medicago sativa,update
Medicago type,Medicago type,update
Melampyrum,Melampyrum,update
Melampyrum pratense,Melampyrum pratense,update
Melanthiaceae,Melanthiaceae,update
Melastoma,Melastoma,update
Melastomataceae,Melastomataceae,update
Melia,Melia,update
Meliaceae,Meliaceae,update
Melilotus,Melilotus,update
Melilotus officinalis,Melilotus officinalis,update
Melilotus type,Melilotus type,update
Meliosma,Meliosma,update
Menispermaceae,Menispermaceae,update
Mentha,Mentha,update
Mentha t.,Mentha type,update
Mentha type,Mentha type,update
Mentha-type,Mentha type,update
Mentha/Thymus,Mentha/Thymus,update
Mentha/Thymus type,Mentha/Thymus type,update
Mercurialis,Mercurialis,update
Mercurialis annua,Mercurialis annua,update
Mercurialis annua type,Mercurialis annua type,update
Mercurialis perennis,Mercurialis perennis,update
Mercurialis perennis type,Mercurialis perennis type,update
Mercurialis type,Mercurialis type,update
Merendera,Colchicum,update
Merremia,Merremia,update
Mesembryanthemaceae,Aizoaceae,update
Mespilus,Mespilus,update
Meum,Meum,update
Meum athamanticum,Meum athamanticum,update
Michelia,Michelia,update
Micranthes hieraciifolia,Micranthes hieraciifolia,update
Micranthes nelsoniana,Micranthes nelsoniana,update
Micranthes nivalis type,Micranthes nivalis type,update
Microcos,Microcos,update
Microdesmis,Microdesmis,update
Microgramma,Microgramma,update
Microtropis,Microtropis,update
Milicia excelsa type,Milicia excelsa type,update
Mimosa,Mimosa,update
Mimosa pigra,Mimosa pigra,update
Mimosoideae,Mimosoideae,update
Mimulopsis,Mimulopsis,update
Mimulopsis type,Mimulopsis type,update
Minuartia,Minuartia,update
Minuartia filifolia type,Minuartia filifolia type,update
Minuartia rubra type,Minuartia rubra type,update
Minuartia rubra-type,Minuartia rubra type,update
Minuartia type,Minuartia type,update
Minuartia verna type,Minuartia verna type,update
Mitracarpus,Mitracarpus,update
Mitracarpus hirtus,Mitracarpus hirtus,update
Mitracarpus scaber,Mitracarpus hirtus,update
Mitragyna,Mitragyna,update
Mitragyna ciliata,Mitragyna ledermannii,update
Mitragyna inermis type,Mitragyna inermis type,update
Mitragyna inermis-type,Mitragyna inermis type,update
Mitragyna rubrostipulata type,Mitragyna rubrostipulata type,update
Mitragyna stipulosa,Mitragyna stipulosa,update
Moehringia type,Moehringia type,update
Mohria,Mohria,update
Mohria type,Mohria type,update
Moltkia,Moltkia,update
Moneses,Moneses,update
Monolete,Polypodiales,update
Monolete Fern spores,Polypodiales,update
Monolete Fern Spores,Polypodiales,update
Monolete psilate,Polypodiales,update
Monolete spore,Polypodiales,update
Monolete spore s ,Polypodiales,update
Monolete spores,Polypodiales,update
Monolete verrucate spores,Polypodiales,update
Monoletes,Polypodiales,update
Monoletes lisses,Polypodiales,update
Monotes sp,Monotes,update
Monotropa,Monotropa,update
Montia,Montia,update
Montia fontana,Montia fontana,update
Montiaceae,Montiaceae,update
Moraceae,Moraceae,update
Morella,Myrica,update
Morina,Morina,update
Morinda,Morinda,update
Moringa,Moringa,update
Morus,Morus,update
Morus alba,Morus alba,update
Morus alba t.,Morus alba type,update
Morus alba type,Morus alba type,update
Morus nigra,Morus nigra,update
Muscari,Muscari,update
Mussaenda,Mussaenda,update
Myoporum,Myoporum,update
Myosotis,Myosotis,update
Myosotis arvensis type,Myosotis arvensis type,update
Myosotis type,Myosotis type,update
Myrica,Myrica,update
Myrica gale,Myrica gale,update
Myrica gale type,Myrica gale type,update
Myrica rubra,Myrica rubra,update
Myrica salicifolia,Myrica salicifolia,update
Myrica type,Myrica type,update
Myricaceae,Myricaceae,update
Myricaria,Myricaria,update
Myricaria type,Myricaria type,update
Myristicaceae,Myristicaceae,update
Myrsine,Myrsine,update
Myrsine africa,Myrsine africana,update
Myrsine africana,Myrsine africana,update
Myrsine melanophloeos type,Myrsine melanophloeos type,update
Myrtaceae,Myrtaceae,update
Myrtaceae-Syzigium,Syzygium,update
Myrtus,Myrtus,update
Myrtus communis,Myrtus communis,update
Mysine melanophloeos,Myrsine melanophloeos,update
Nandina,Nandina,update
Nanophyton,Nanophyton,update
Narcissus,Narcissus,update
Nardus,Nardus,update
Nartheciaceae,Nartheciaceae,update
Narthecium,Narthecium,update
Narthecium ossifragum,Narthecium ossifragum,update
Narthecium type,Narthecium type,update
Nauclea,Nauclea,update
Neoboutonia,Neoboutonia,update
Neoboutonia type,Neoboutonia type,update
Neogaya simplex type,Neogaya simplex type,update
Neonauclea,Neonauclea,update
Neottia type,Neottia type,update
Nepeta,Nepeta,update
Nephelium,Nephelium,update
Nerium,Nerium,update
Nerium oleander,Nerium oleander,update
Nigella,Nigella,update
Nitraria,Nitraria,update
Noaea,Noaea,update
Noaea type,Noaea type,update
Nonea,Nonea,update
Nuxia,Nuxia,update
Nuxia congesta,Nuxia congesta,update
Nyctagiceae,Nyctaginaceae,update
Nyctaginaceae,Nyctaginaceae,update
Nyssa,Nyssa,update
Ochnaceae,Ochnaceae,update
Oenanthe,Oenanthe,update
Oenanthe fistulosa,Oenanthe fistulosa,update
Oenanthe fistulosa type,Oenanthe fistulosa type,update
Oenanthe type,Oenanthe type,update
Oenothera,Oenothera,update
Olacaceae,Olacaceae,update
Olacaceae-Olax,Olax,update
Olacaceae-Ximenia,Ximenia,update
Olax,Olax,update
Olea,Olea,update
Olea africa,Olea europaea subsp cuspidata,update
Olea capensis,Olea capensis,update
Olea capensis type,Olea capensis type,update
Olea europaea,Olea europaea,update
Olea europaea ssp africa,Olea europaea subsp cuspidata,update
Olea europaea ssp africana type,Olea europaea ssp africana type,update
Olea type,Olea type,update
Olea/Ligustrum,Olea/Ligustrum,update
Olea/Phillyrea,Olea/Phillyrea,update
Oleaceae,Oleaceae,update
Omphalodes type,Omphalodes type,update
Onagraceae,Onagraceae,update
Onobrychis,Onobrychis,update
Onobrychis type,Onobrychis type,update
Onobrychis-type,Onobrychis type,update
Ononis,Ononis,update
Ononis type,Ononis type,update
Ononis-type,Ononis type,update
Onopordum,Onopordum,update
Onopordum type,Onopordum type,update
Onosma,Onosma,update
Onosma type,Onosma type,update
Operculicarya,Operculicarya,update
Ophioglossaceae,Ophioglossaceae,update
Ophioglossum,Ophioglossum,update
Ophioglossum vulgatum,Ophioglossum vulgatum,update
Ophiorrhiza,Ophiorrhiza,update
Orchidaceae,Orchidaceae,update
Oricia,Vepris,update
Origanum,Origanum,update
Origanum type,Origanum type,update
Origanum vulgare,Origanum vulgare,update
Orlaya,Orlaya,update
Orlaya grandiflora,Orlaya grandiflora,update
Ormosia,Ormosia,update
Ornithogalum type,Ornithogalum type,update
Ornithopus,Ornithopus,update
Orobanchaceae,Orobanchaceae,update
Orobanche,Orobanche,update
Orostachys,Orostachys,update
Orthilia,Orthilia,update
Osmanthus,Osmanthus,update
Osmunda,Osmunda,update
Osmunda regalis,Osmunda regalis,update
Osmunda type,Osmunda type,update
Osmundaceae,Osmundaceae,update
Ostrya,Ostrya,update
Ostrya carpinifolia,Ostrya carpinifolia,update
Ostrya Carpinus orientalis,Carpinus orientalis/Ostrya,update
Ostrya type,Ostrya type,update
Ostrya-type,Ostrya type,update
Ostrya/Carpinus betulus type,Carpinus betulus/Ostrya type,update
Ostryopsis,Ostryopsis,update
Osyris alba,Osyris alba,update
Osyris alba type,Osyris alba type,update
Other Compositae,Asteraceae,update
Ottelia,Ottelia,update
Ouret lanata type,Ouret lanata type,update
Oxalidaceae,Oxalidaceae,update
Oxalis,Oxalis,update
Oxalis acetosella,Oxalis acetosella,update
Oxalis pes-caprae,Oxalis pes-caprae,update
Oxalis stricta,Oxalis stricta,update
Oxalis type,Oxalis type,update
Oxyria,Oxyria,update
Oxyria digyna,Oxyria digyna,update
Oxyria type,Oxyria type,update
Oxyria/Rumex,Oxyria/Rumex,update
Oxyria/Rumex type,Oxyria/Rumex type,update
OxyriaRumex,Oxyria/Rumex,update
Oxyspora,Oxyspora,update
Oxytropis,Oxytropis,update
Oxytropis aciphylla,Oxytropis aciphylla,update
Oxytropis type,Oxytropis type,update
Pachygone,Pachygone,update
Paeonia,Paeonia,update
Paliurus,Paliurus,update
Paliurus spina-christi,Paliurus spina-christi,update
Paliurus spina-christi/Rhamnus,Rhamnus/Paliurus spina-christi,update
Paliurus/Rhamnus,Rhamnus/Paliurus,update
Palmae,Arecaceae,update
Palmeae,Arecaceae,update
Pandanaceae,Pandanaceae,update
Pandanus,Pandanus,update
Pandanus tectorius,Pandanus tectorius,update
Pandanus-type,Pandanus type,update
Papaver,Papaver,update
Papaver argemone,Papaver argemone,update
Papaver radicatum type,Papaver radicatum type,update
Papaver rhoeas,Papaver rhoeas,update
Papaver rhoeas t.,Papaver rhoeas type,update
Papaver rhoeas type,Papaver rhoeas type,update
Papaver type,Papaver type,update
Papaveraceae,Papaveraceae,update
Papilionaceae,Fabaceae,update
Papilionoideae,Fabaceae,update
Papilionoideae type 1,Fabaceae,update
Papilionoideae type 2,Fabaceae,update
Parietaria,Parietaria,update
Parietaria/Urtica,Parietaria/Urtica,update
Parinari,Parinari,update
Pariri,Parinari,update
Pariri-t,Parinari type,update
Parnassia,Parnassia,update
Parnassia palustris,Parnassia palustris,update
Parnassia type,Parnassia type,update
Paronychia,Paronychia,update
Paronychia t.,Paronychia type,update
Paronychia type,Paronychia type,update
Paronychia-type,Paronychia type,update
Parrotia,Parrotia,update
Parrotia persica,Parrotia persica,update
Parrotia persica type,Parrotia persica type,update
Passeri,Passerina,update
Passerina,Passerina,update
Passerina montana,Passerina montana,update
Passifloraceae,Passifloraceae,update
Passifloraceae-Adenia,Adenia,update
Pastinaca,Pastinaca,update
Pastinaca type,Pastinaca type,update
Patrinia,Patrinia,update
Paullinia pinta,Paullinia pinnata,update
Pausinystalia,Corynanthe,update
Pedicularis,Pedicularis,update
Pedicularis oederi type,Pedicularis oederi type,update
Pedicularis palustris type,Pedicularis palustris type,update
Pedicularis t.,Pedicularis type,update
Pedicularis type,Pedicularis type,update
Pedicularis verticillata type,Pedicularis verticillata type,update
Peganum,Peganum,update
Peganum harmala,Peganum harmala,update
Pellaea-type,Pellaea type,update
Peltophorum,Peltophorum,update
Pentabrachion-type,Pentabrachion type,update
Pentaclethra,Pentaclethra,update
Pentaphylacaceae,Pentaphylacaceae,update
Pentaphylax,Pentaphylax,update
Pentzia,Pentzia,update
Pentzia-type,Pentzia type,update
Peplis,Peplis,update
Periploca,Periploca,update
Periplocaceae,Apocynaceae,update
Peristrophe,Dicliptera,update
Persicaria,Persicaria,update
Persicaria amphibia,Persicaria amphibia,update
Persicaria maculosa,Persicaria maculosa,update
Persicaria maculosa type,Persicaria maculosa type,update
Persicaria senegalensis type,Persicaria senegalensis type,update
Petasites,Petasites,update
Petasites type,Petasites type,update
Peucedanum,Peucedanum,update
Peucedanum ostruthium,Peucedanum ostruthium,update
Peucedanum palustre type,Peucedanum palustre type,update
Peucedanum type,Peucedanum type,update
Peucedanum-type,Peucedanum type,update
Phacelia,Phacelia,update
Phacelia tanacetifolia,Phacelia tanacetifolia,update
Phacelia tanacetifolia type,Phacelia tanacetifolia type,update
Phaseolus type,Phaseolus type,update
Phegopteris connectilis,Phegopteris connectilis,update
Phellodendron,Phellodendron,update
Philippia comorensis-type,Erica comorensis type,update
Phillipia,Erica,update
Phillyrea,Phillyrea,update
Phillyrea angustifolia,Phillyrea angustifolia,update
Phillyrea angustifolia type,Phillyrea angustifolia type,update
Phillyrea latifolia,Phillyrea latifolia,update
Phillyrea media,Phillyrea media,update
Phillyrea type,Phillyrea type,update
Phlomis,Phlomis,update
Phlox sibirica,Phlox sibirica,update
Phoenix,Phoenix,update
Phoenix reclinata type,Phoenix reclinata type,update
Phoenix reclita,Phoenix reclinata,update
Phoenix reclita-type,Phoenix reclinata type,update
Photinia,Photinia,update
Phylica,Phylica,update
Phyllanthus,Phyllanthus,update
Phyllanthus cf discoideus,Margaritaria discoidea type,update
Phyllanthus comp.,Phyllanthus,update
Phyllanthus engleri type,Phyllanthus engleri type,update
Phyllanthus fraternus type,Phyllanthus fraternus type,update
Phyllanthus reticulatus type,Phyllanthus reticulatus type,update
Phyllanthus rivae-type,Phyllanthus rivae type,update
Phyllanthus-type rivae,Phyllanthus rivae type,update
Phyllodoce,Phyllodoce,update
Physochlaina,Physochlaina,update
Phyteuma,Phyteuma,update
Phyteuma type,Phyteuma type,update
Phyteuma-type,Phyteuma type,update
Picea,Picea,update
Picea abies,Picea abies,update
Picea abies subsp abies,Picea abies subsp abies,update
Picea abies subsp obovata,Picea abies subsp obovata,update
Picea obovata,Picea obovata,update
Picea omorika,Picea omorika,update
Picea orientalis,Picea orientalis,update
Picea schrenkiana,Picea schrenkiana,update
Picea sect. Eupicea,Picea sect. Eupicea,update
Pilea,Pilea,update
Pilea bambuseti type,Pilea bambuseti type,update
Piliostigma,Piliostigma,update
Pimpinella,Pimpinella,update
Pimpinella anisum,Pimpinella anisum,update
Pimpinella major type,Pimpinella major type,update
Pimpinella major-type,Pimpinella major type,update
Pimpinella saxifraga,Pimpinella saxifraga,update
Pimpinella type,Pimpinella type,update
Pinus,Pinus,update
Pinus (Diploxylon),Pinus (Diploxylon),update
Pinus (Haploxylon),Pinus (Haploxylon),update
Pinus cembra,Pinus cembra,update
Pinus cembra subsp sibirica,Pinus cembra subsp sibirica,update
Pinus cembra type,Pinus cembra type,update
Pinus halepensis,Pinus halepensis,update
Pinus halepensis type,Pinus halepensis type,update
Pinus halepensis/Pinus pinea,Pinus halepensis/Pinus pinea,update
Pinus haploxylon/Pinus cembra,Pinus haploxylon/Pinus cembra,update
Pinus koraiensis,Pinus koraiensis,update
Pinus mugo/Pinus sylvestris,Pinus mugo/Pinus sylvestris,update
Pinus mugo/Pinus sylvestris type,Pinus mugo/Pinus sylvestris type,update
Pinus nigra type,Pinus nigra type,update
Pinus non-cembra,Pinus non-cembra,update
Pinus peuce,Pinus peuce,update
Pinus pinaster,Pinus pinaster,update
Pinus pinaster type,Pinus pinaster type,update
Pinus pinaster/Pinus halepensis,Pinus pinaster/Pinus halepensis,update
Pinus pinea,Pinus pinea,update
Pinus pinea type,Pinus pinea type,update
Pinus pinea/Pinus halepensis type,Pinus pinea/Pinus halepensis type,update
Pinus pumila,Pinus pumila,update
Pinus sibirica,Pinus sibirica,update
Pinus sp,Pinus,update
Pinus subg Pinus type,Pinus (Diploxylon),update
Pinus subg. Pinus,Pinus (Diploxylon),update
Pinus subg. Strobus,Pinus (Haploxylon),update
Pinus sylvestris,Pinus sylvestris,update
Pinus sylvestris type,Pinus sylvestris type,update
Pinus sylvestris var mongholica,Pinus sylvestris var mongholica,update
Pinus sylvestris-type,Pinus sylvestris type,update
Pinus sylvestris/Pinus nigra type,Pinus sylvestris/Pinus nigra type,update
Pinus sylvestris/Pinus nigra/Pinus uncinata type,Pinus sylvestris/Pinus nigra/Pinus uncinata type,update
Pinus ter,Pinus,update
Pinus type,Pinus type,update
Piper,Piper,update
Piperaceae,Piperaceae,update
Piptadeniastrum,Piptadeniastrum,update
Piptadeniastrum africanum,Piptadeniastrum africanum,update
Piptadeniastrum-t africa,Piptadeniastrum africanum type,update
Pirus type,Pirus type,update
Pistacia,Pistacia,update
Pistacia atlantica,Pistacia atlantica,update
Pistacia lentiscus,Pistacia lentiscus,update
Pistacia lentiscus type,Pistacia lentiscus type,update
Pistacia terebinthus,Pistacia terebinthus,update
Pistacia terebinthus type,Pistacia terebinthus type,update
