taxon_name,clean_name,action
Hymenophyllum wilsonii,Hymenophyllum wilsonii,update
Hyoscyamus,Hyoscyamus,update
Hyoscyamus t.,Hyoscyamus type,update
Hypecoum,Hypecoum,update
Hypericaceae,Hypericaceae,update
Hypericum,Hypericum,update
Hypericum perforatum T,Hypericum perforatum type,update
Hypericum perforatum type,Hypericum perforatum type,update
Hypericum perforatum type,Hypericum perforatum type,update
Hypericum perforatume type,Hypericum perforatum type,update
Hypericum pulchrum type,Hypericum pulchrum type,update
Hypericum type,Hypericum type,update
Hypericum type,Hypericum type,update
Hypericum undifferentiated,Hypericum,update
Ilex,Ilex,update
Ilex aquifolium,Ilex aquifolium,update
ILEX aquifolium,Ilex aquifolium,update
Ilex type,Ilex type,update
Ilex type,Ilex type,update
Illecebrum,Illecebrum,update
Illecebrum verticillatum,Illecebrum verticillatum,update
Impatiens,Impatiens,update
Impatiens t.,Impatiens type,update
Inula,Inula,update
Inula type,Inula type,update
Iridaceae,Iridaceae,update
Iris,Iris,update
Iris humilis,Iris humilis,update
Iris pseudacorus,Iris pseudacorus,update
Iris pseudacorus type,Iris pseudacorus type,update
Iris type,Iris type,update
Jasione,Jasione,update
Jasione montana,Jasione montana,update
Jasione typ,Jasione type,update
Jasione type,Jasione type,update
Jasminum,Jasminum,update
Jasminum fruticans,Jasminum fruticans,update
Jasminum t.,Jasminum type,update
Jasminum type,Jasminum type,update
Juglandaceae,Juglandaceae,update
Juglans,Juglans,update
JUGLANS,Juglans,update
Juglans nigra,Juglans nigra,update
Juglans regia,Juglans regia,update
Juglans regia type,Juglans regia type,update
Juglans type,Juglans type,update
Juglans-Pterocarya,Juglans/Pterocarya,update
Juncaceae,Juncaceae,update
Juncus,Juncus,update
Juniperus,Juniperus,update
JUNIPERUS,Juniperus,update
Juniperus communis,Juniperus communis,update
Juniperus communis type,Juniperus communis type,update
Juniperus excelsa/J. oxycedrus,Juniperus excelsa/Juniperus oxycedrus,update
Juniperus oxycedrus type,Juniperus oxycedrus type,update
Juniperus sabina,Juniperus sabina,update
Juniperus t.,Juniperus type,update
Juniperus type,Juniperus type,update
Juniperus type,Juniperus type,update
Juniperus/Cupressaceae,Juniperus,update
Jurinea type,Jurinea type,update
KETEELERIA,Keteleeria,update
Kiwi,Actinidia chinensis var deliciosa,update
Knautia,Knautia,update
Knautia arvensis,Knautia arvensis,update
Knautia arvensis type,Knautia arvensis type,update
Knautia type,Knautia type,update
Knorringia,Knorringia,update
Koenigia islandica,Koenigia islandica,update
Labiata,Lamiaceae,update
Labiatae,Lamiaceae,update
LABIATAE,Lamiaceae,update
Labiatae (3),Lamiaceae,update
Labiatae (6),Lamiaceae,update
Labiatae cf. Lamium,Lamium type,update
Labiatae undiff.,Lamiaceae,update
Laburnum,Laburnum,update
Laburnum anagyroides,Laburnum anagyroides,update
Lactuca,Lactuca,update
Lactuca sativa type,Lactuca sativa type,update
Lactuca type,Lactuca type,update
Lactucae,Cichorioideae,update
Lactuceae,Cichorioideae,update
Lactuceae undiff.,Cichorioideae,update
Lactuceae undiff.  type,Cichorioideae,update
Lactucoideae,Cichorioideae,update
Lamiaceae,Lamiaceae,update
LAMIACEAE,Lamiaceae,update
Lamiaceae (6-colpate),Lamiaceae,update
Lamiaceae (hexacolpate),Lamiaceae,update
Lamiaceae 6-colpate,Lamiaceae,update
Lamiaceae indet.,Lamiaceae,update
Lamiaceae undiff.,Lamiaceae,update
Lamium,Lamium,update
Lamium album typ,Lamium album type,update
Lamium album type,Lamium album type,update
Lamium type,Lamium type,update
Larix,Larix,update
LARIX,Larix,update
Larix  decidua T,Larix decidua type,update
Larix  decidua type,Larix decidua type,update
Larix dahurica,Larix gmelinii var gmelinii,update
Larix decidua,Larix decidua,update
Larix decidua T,Larix decidua type,update
Larix decidua type,Larix decidua type,update
Larix sibirica,Larix sibirica,update
Larix type,Larix type,update
Larix/Pseudotsuga,Larix/Pseudotsuga,update
Laserpitium,Laserpitium,update
Laserpitium latifolium type,Laserpitium latifolium type,update
Laserpitium prutenicum,Laserpitium prutenicum,update
Lathyrus,Lathyrus,update
Lathyrus japonicus,Lathyrus japonicus,update
Lathyrus t.,Lathyrus type,update
Lathyrus tp.,Lathyrus type,update
Lathyrus type,Lathyrus type,update
Lathyrus undiff.,Lathyrus,update
Lathyrus/Vicia,Lathyrus/Vicia,update
Lathyrus/Vicia type,Lathyrus/Vicia type,update
Laurus,Laurus,update
Lavandula stoechas type,Lavandula stoechas type,update
Ledum,Ledum,update
Ledum palustre,Ledum palustre,update
Ledum type,Ledum type,update
Leg.,Fabaceae,update
Legousia,Legousia,update
Leguminosae,Fabaceae,update
LEGUMINOSAE,Fabaceae,update
Leguminosae undiff.,Fabaceae,update
Lentibulariaceae,Lentibulariaceae,update
Leontice leontopetalum,Leontice leontopetalum,update
Leontodon helveticus,Leontodon helveticus,update
Lepidotis inundata,Lepidotis inundata,update
Leucojum,Leucojum,update
Libanotis,Libanotis,update
Liguliflorae,Asteraceae (Liguliflorae),update
Ligusticum mutellina,Ligusticum mutellina,update
Ligusticum t.,Ligusticum type,update
Ligustrum,Ligustrum,update
LIGUSTRUM,Ligustrum,update
Ligustrum vulgare,Ligustrum vulgare,update
Ligustrum vulgare type,Ligustrum vulgare type,update
Ligustrum„ÄÄtype,Ligustrum,update
Liliaceae,Liliaceae,update
LILIACEAE,Liliaceae,update
Liliaceae indet.,Liliaceae,update
Liliaceae type,Liliaceae,update
"Liliaceae undiff,",Liliaceae,update
Liliaceae undiff.,Liliaceae,update
Lilium,Lilium,update
Lilium martagon,Lilium martagon,update
Lilium martagon type,Lilium martagon type,update
Limoniacea,Plumbaginaceae,update
Limoniaceae=Plumbaginaceae,Plumbaginaceae,update
Limonium,Limonium,update
Limonium type,Limonium type,update
Limonium vulgare,Limonium vulgare,update
Linaceae,Linaceae,update
Linaria,Linaria,update
Linaria type,Linaria type,update
Linaria type,Linaria type,update
Linnaea,Linnaea,update
Linnaea borealis,Linnaea borealis,update
Linum,Linum,update
LINUM,Linum,update
Linum austriacum type,Linum austriacum type,update
Linum catharticum,Linum catharticum,update
Linum catharticum type,Linum catharticum type,update
Linum t.,Linum type,update
Linum usitatissimum,Linum usitatissimum,update
Lithospermum,Lithospermum,update
Lithospermum arvense,Lithospermum arvense,update
Lithospermum arvense type,Lithospermum arvense type,update
Lithospermum officinale type,Lithospermum officinale type,update
Lloydia,Lloydia,update
Lloydia serotina,Lloydia serotina,update
Lobelia,Lobelia,update
Lobelia dortmanna,Lobelia dortmanna,update
Lobelia type,Lobelia type,update
Loeflingia,Loeflingia,update
Loiseleuria,Loiseleuria,update
Loiseleuria procumbens,Loiseleuria procumbens,update
Loiseleuria procumbens t.,Kalmia procumbens type,update
Loiseleuria procumbens type,Kalmia procumbens type,update
Lomatogonium,Lomatogonium,update
Lomatogonium rotatum,Lomatogonium rotatum,update
Lonicera,Lonicera,update
Lonicera implexa,Lonicera implexa,update
Lonicera periclymenum,Lonicera periclymenum,update
Lonicera periclymenum type,Lonicera periclymenum type,update
Lonicera t.,Lonicera type,update
Lonicera type,Lonicera type,update
Lonicera xylosteum type,Lonicera xylosteum type,update
Loranthus,Loranthus,update
Loranthus europaeus,Loranthus europaeus,update
Lotus,Lotus,update
Lotus alpinus type,Lotus alpinus type,update
Lotus cf. L. corniculatus,Lotus corniculatus type,update
Lotus t.,Lotus type,update
Lotus type,Lotus type,update
Lotus type,Lotus type,update
Lotus uliginosus,Lotus uliginosus,update
Luzula,Luzula,update
LUZULA,Luzula,update
Lyc.,Lycopodium,update
Lyc._ annotinum,Lycopodium annotinum,update
Lyc._alpinum,Lycopodium alpinum,update
Lyc._appressum,Lycopodium appressum,update
Lyc._clavaum,Lycopodium clavatum,update
Lyc._dubium,Lycopodium annotinum type,update
Lyc._inundatum,Lycopodium inundatum,update
Lyc._selago,Lycopodium selago,update
Lychnis,Silene,update
Lychnis flos-cuculi,Silene flos-cuculi,update
Lychnis type,Silene type,update
Lychnis type,Silene type,update
Lychnis viscaria type,Viscariia vulgaris type,update
Lycium,Lycium,update
Lycop.sp./Lycopodium sp.,Lycopodium,update
Lycopodiella inundata,Lycopodiella inundata,update
Lycopodium,Lycopodium,update
Lycopodium alpinum,Lycopodium alpinum,update
Lycopodium annium,Lycopodium annotinum,update
Lycopodium annotinum,Lycopodium annotinum,update
LYCOPODIUM ANNOTINUM,Lycopodium annotinum,update
Lycopodium annotinum subsp. alpestre,Lycopodium annotinum,update
Lycopodium annotinum subsp. annotinum,Lycopodium annotinum,update
Lycopodium annotinum type,Lycopodium annotinum type,update
Lycopodium appressum,Lycopodium appressum,update
Lycopodium cf. L. annotinum,Lycopodium annotinum type,update
Lycopodium clavat,Lycopodium clavatum,update
Lycopodium clavatum,Lycopodium clavatum,update
Lycopodium clavatum T,Lycopodium clavatum type,update
Lycopodium clavatum type,Lycopodium clavatum type,update
Lycopodium complanatum,Lycopodium complanatum,update
Lycopodium dubium,Lycopodium dubium,update
Lycopodium inundatum,Lycopodium inundatum,update
Lycopodium juniperoides,Lycopodium juniperoides,update
Lycopodium pungens,Lycopodium pungens,update
Lycopodium selago,Lycopodium selago,update
Lycopodium sp.,Lycopodium,update
Lycopodium tristachyum,Lycopodium tristachyum,update
Lycopodium type,Lycopodium type,update
Lycopodium undiff,Lycopodium,update
Lycopodium undiff.,Lycopodium,update
Lycopus,Lycopus,update
Lycopus type,Lycopus type,update
Lycopus/Mentha,Lycopus/Mentha,update
Lygeum,Lygeum,update
Lygeum spartum,Lygeum spartum,update
Lygeum spartum type,Lygeum spartum type,update
Lygustrum vulgare type,Ligustrum vulgare type,update
Lysimachia,Lysimachia,update
Lysimachia nemorum,Lysimachia nemorum,update
Lysimachia thyrsiflora,Lysimachia thyrsiflora,update
Lysimachia type,Lysimachia type,update
Lysimachia vulgaris,Lysimachia vulgaris,update
Lysimachia vulgaris T,Lysimachia vulgaris type,update
Lysimachia vulgaris type,Lysimachia vulgaris type,update
Lysimachia vulgaris type,Lysimachia vulgaris type,update
Lythraceae,Lythraceae,update
Lythrum,Lythrum,update
Lythrum salicaria,Lythrum salicaria,update
Lythrum salicaria type,Lythrum salicaria type,update
Lythrum salicaria/L. hyssopifolia,Lythrum salicaria/Lythrum hyssopifolia,update
M. non psilate,Polypodiales,update
Magnolia,Magnolia,update
MAGNOLIA,Magnolia,update
Magnoliaceae undiff.,Magnoliaceae,update
Maianthemum,Maianthemum,update
Maianthemum type,Maianthemum type,update
Malabaila,Malabaila,update
Mallotus,Mallotus,update
Malus,Malus,update
Malus type,Malus type,update
Malva,Malva,update
Malva sylvestris type,Malva sylvestris type,update
Malva type,Malva type,update
Malvaceae,Malvaceae,update
MALVACEAE,Malvaceae,update
Marrubium,Marrubium,update
Marsil-eae,Marsileaceae,update
Matricaria,Matricaria,update
Matricaria t.,Matricaria type,update
Matricaria type,Matricaria type,update
Matricaria type,Matricaria type,update
Matteuccea strutiopt.,Matteuccia struthiopteris,update
Matteuccia,Matteuccia,update
Matteuccia struthiopteris,Matteuccia struthiopteris,update
Matthiola,Matthiola,update
Matthiola sp,Matthiola,update
Medicago,Medicago,update
Medicago cf.,Medicago type,update
Medicago littoralis type,Medicago littoralis type,update
Medicago sativa,Medicago sativa,update
Medicago type,Medicago type,update
Meesia,Campylospermum,update
Melampyrum,Melampyrum,update
Melia,Melia,update
Meliaceae,Meliaceae,update
Melilotus,Melilotus,update
Menta type,Mentha type,update
Mentha,Mentha,update
Mentha  type,Mentha type,update
Mentha T,Mentha type,update
Mentha t.,Mentha type,update
Mentha type,Mentha type,update
Mentha type,Mentha type,update
Mentha/Salvia type,Mentha/Salvia type,update
Mercurialis,Mercurialis,update
Mercurialis  type,Mercurialis type,update
Mercurialis annua,Mercurialis annua,update
Mercurialis annua type,Mercurialis annua type,update
Mercurialis cf.,Mercurialis type,update
Mercurialis perennis,Mercurialis perennis,update
Mercurialis perennis T,Mercurialis perennis type,update
Mercurialis perennis type,Mercurialis perennis type,update
MERCURIALIS type,Mercurialis type,update
Merendera filifolia type,Colchicum filifolium type,update
Meum,Meum,update
Meum athamanticum,Meum athamanticum,update
Minuartia,Minuartia,update
Minuartia rubra type,Minuartia rubra type,update
Minuartia type,Minuartia type,update
Minuartia verna type,Minuartia verna type,update
Moehringia type,Moehringia type,update
Moltkia,Moltkia,update
MONOLATE tyPE-SPORE,Polypodiales,update
Monolete,Polypodiales,update
Monolete fern spores,Polypodiales,update
Monolete fern spores (psilate),Polypodiales,update
Monolete fern spores undiff.,Polypodiales,update
Monolete non-psilate,Polypodiales,update
Monolete not psilate,Polypodiales,update
Monolete psil.,Polypodiales,update
Monolete psilate,Polypodiales,update
Monolete spore sculptured,Polypodiales,update
Monolete spore with perine,Polypodiales,update
Monolete spore without perine,Polypodiales,update
Monolete spore without perine cl.,Polypodiales,update
Monolete spore(s),Polypodiales,update
Monolete spore(s) undiff.,Polypodiales,update
Monolete spores,Polypodiales,update
Monolete spores (psilate),Polypodiales,update
Monoletes  lisses,Polypodiales,update
Monoletes non psilate,Polypodiales,update
Monoletes psilate,Polypodiales,update
Montia,Montia,update
Montia fontana,Montia fontana,update
Moraceae,Moraceae,update
MORACEAE,Moraceae,update
Morus,Morus,update
MORUS,Morus,update
Morus alba,Morus alba,update
Morus alba t.,Morus alba type,update
Morus nigra,Morus nigra,update
Muscari,Muscari,update
Muscari type,Muscari type,update
Myosotis,Myosotis,update
Myosotis arvensis type,Myosotis arvensis type,update
Myosotis type,Myosotis type,update
Myrica,Myrica,update
Myrica gale,Myrica gale,update
Myrica gale type,Myrica gale type,update
Myrica tomentosa,Myrica gale,update
Myrica type,Myrica type,update
Myrica type,Myrica type,update
Myricaceae,Myricaceae,update
Myricaria,Myricaria,update
Myrtaceae,Myrtaceae,update
Myrtus,Myrtus,update
MYRTUS,Myrtus,update
Myrtus communis,Myrtus communis,update
Narcissus,Narcissus,update
Narcissus pseudonarcissus type,Narcissus pseudonarcissus,update
Nardus,Nardus,update
Narthecium,Narthecium,update
Narthecium ossifragum,Narthecium ossifragum,update
Narthecium type,Narthecium type,update
Naumburgia,Lysimachia,update
Nelumbo,Nelumbo,update
Nepeta,Nepeta,update
Nerium,Nerium,update
Nerium oleander,Nerium oleander,update
Nigella,Nigella,update
Nitraria,Nitraria,update
Noaea type,Noaea type,update
Non-operculate Rosaceae,Rosaceae,update
Nonea,Nonea,update
Oenanthe,Oenanthe,update
Oenanthe fistulosa type,Oenanthe fistulosa type,update
Oenanthe type,Oenanthe type,update
Oenotheraceae,Onagraceae,update
Olea,Olea,update
OLEA,Olea,update
Olea eur,Olea europaea,update
Olea europaea,Olea europaea,update
Olea europea,Olea europaea,update
Olea type,Olea type,update
Olea/Ligustrum,Olea/Ligustrum,update
Olea/Phillyrea,Olea/Phillyrea,update
Oleaceae,Oleaceae,update
OLEACEAE indiff.,Oleaceae,update
Oleaceae pro parte,Oleaceae,update
Oleaceae undiff.,Oleaceae,update
Omphalodes type,Omphalodes type,update
Onagraceae,Onagraceae,update
Onagraceae undiff.,Onagraceae,update
Onobrychis,Onobrychis,update
Onobrychis type,Onobrychis type,update
Ononis,Ononis,update
Ononis type,Ononis type,update
Onopordum type,Onopordum type,update
Onosma type,Onosma type,update
Ophelia type,Swertia type,update
Ophioglossaceae,Ophioglossaceae,update
Ophioglossum,Ophioglossum,update
Ophioglossum vulgatum,Ophioglossum vulgatum,update
Ophioglossum vulgatum type B,Ophioglossum vulgatum,update
Ophyoglossaceae,Ophioglossaceae,update
Ophyoglossum,Ophioglossum,update
Orchidaceae,Orchidaceae,update
Origanum type,Origanum type,update
Origanum vulgare,Origanum vulgare,update
Orlaya,Orlaya,update
Orlaya grandiflora,Orlaya grandiflora,update
Ornithopus,Ornithopus,update
Osmun-eae,Osmundaceae,update
Osmunda,Osmunda,update
Osmunda regalis,Osmunda regalis,update
Osmunda regalis type,Osmunda regalis type,update
Osmunda tp.,Osmunda type,update
Osmunda type,Osmunda type,update
Osmundaceae,Osmundaceae,update
Ostrya,Ostrya,update
OSTRYA,Ostrya,update
Ostrya carpinifolia,Ostrya carpinifolia,update
Ostrya carpinifolia/Carpinus orientalis,Carpinus orientalis/Ostrya carpinifolia,update
Ostrya type,Ostrya type,update
Ostrya/Carpinus,Carpinus/Ostrya,update
Ostrya/Carpinus orientalis,Carpinus orientalis/Ostrya,update
OSTRYA/CARPINUS ORIENTALIS,Carpinus orientalis/Ostrya,update
Ostrya/Carpinus orientalis type,Carpinus orientalis/Ostrya type,update
Ostrya/Carpinus orientalis type,Carpinus orientalis/Ostrya type,update
Ostryopsis,Ostryopsis,update
Osyris alba,Osyris alba,update
Osyris alba type,Osyris alba type,update
other deciduous Quercus,Quercus deciduous,update
Oxalidaceae,Oxalidaceae,update
Oxalis,Oxalis,update
Oxalis acetosella,Oxalis acetosella,update
Oxalis pes-caprae,Oxalis pes-caprae,update
Oxalis stricta,Oxalis stricta,update
Oxalis type,Oxalis type,update
Oxiria type,Oxyria type,update
Oxycoccus,Vaccinium,update
Oxycoccus quadripetalus,Vaccinium oxycoccos,update
Oxyria,Oxyria,update
Oxyria digyna,Oxyria digyna,update
Oxyria type,Oxyria type,update
Oxyria/Rumex,Oxyria/Rumex,update
P. atrata,Plantago atrata type,update
P. avic.-bistorta,Polygonum bistorta,update
P. avic.-bistorta-t.,Polygonum bistorta type,update
P. bistorta,Polygonum bistorta,update
P. coronopus,Plantago coronopus,update
P. lanceolata,Plantago lanceolata,update
P. lanceolata-t.,Plantago lanceolata type,update
P. major,Plantago major,update
P. major type,Plantago major type,update
Padus avium,Prunus padus,update
Paeonia,Paeonia,update
Paliurus,Paliurus,update
Paliurus spina-christi,Paliurus spina-christi,update
Paliurus spina-christi/Rhamnus,Rhamnus/Paliurus spina-christi,update
Paliurus/Rhamnus,Rhamnus/Paliurus,update
Palmae,Arecaceae,update
Papav-eae,Papaveraceae,update
Papaver,Papaver,update
Papaver argemone,Papaver argemone,update
Papaver cf.,Papaver type,update
Papaver rhoeas,Papaver rhoeas,update
Papaver rhoeas t.,Papaver rhoeas type,update
Papaver rhoeas type,Papaver rhoeas type,update
Papaver rhoeas-group,Papaver rhoeas type,update
Papaver/Meconopsis,Papaver,update
Papaveraceae,Papaveraceae,update
PAPAVERACEAE,Papaveraceae,update
Papaveraceae cf. Corydalis,Corydalis type,update
Papaveraceae undiff.,Papaveraceae,update
Papilionaceae,Fabaceae,update
Paplionaceae,Fabaceae,update
Parietaria,Parietaria,update
PARIETARIA,Parietaria,update
Parnassia,Parnassia,update
Parnassia palustris,Parnassia palustris,update
PARNASSIA PALUSTRIS,Parnassia palustris,update
Parnassia type,Parnassia type,update
Parnassia type,Parnassia type,update
Paronychia,Paronychia,update
Paronychia t.,Paronychia type,update
Paronychia type,Paronychia type,update
Parrotia cf. P. persica,Parrotia persica type,update
Parrotia persica,Parrotia persica,update
Pastinaca,Pastinaca,update
Patrinia,Patrinia,update
Pedicularis,Pedicularis,update
Pedicularis oederi type,Pedicularis oederi type,update
Pedicularis palustris T,Pedicularis palustris type,update
Pedicularis palustris type,Pedicularis palustris type,update
Pedicularis sylvatica type,Pedicularis sylvatica type,update
Pedicularis t.,Pedicularis type,update
Pedicularis verticillata type,Pedicularis verticillata type,update
Peganum,Peganum,update
Peganum harmala,Peganum harmala,update
Peplis,Peplis,update
Periploca,Periploca,update
Persicaria,Persicaria,update
Persicaria amphibia,Persicaria amphibia,update
Persicaria maculosa,Persicaria maculosa,update
Petasites,Petasites,update
Petasites type,Petasites type,update
Peucedanum,Peucedanum,update
Peucedanum ostruthium,Peucedanum ostruthium,update
Peucedanum palustre T,Peucedanum palustre type,update
Peucedanum palustre type,Peucedanum palustre type,update
Peucedanum type,Peucedanum type,update
Peucedanum type,Peucedanum type,update
Phacelia,Phacelia,update
Phacelia tanacetifolia,Phacelia tanacetifolia,update
Phacelia typeanacetifolia,Phacelia tanacetifolia,update
Phaseolus type,Phaseolus type,update
Phegopteris connectilis,Phegopteris connectilis,update
Phellodendron,Phellodendron,update
Phillyrea,Phillyrea,update
PHILLYREA,Phillyrea,update
Phillyrea angustifolia,Phillyrea angustifolia,update
Phillyrea angustifolia type,Phillyrea angustifolia type,update
Phillyrea latifolia,Phillyrea latifolia,update
Phillyrea media,Phillyrea media,update
Phillyrea type,Phillyrea type,update
Phlomis,Phlomis,update
Phlox sibirica,Phlox sibirica,update
Phoenix,Phoenix,update
Physochlaina,Physochlaina,update
Phyteuma,Phyteuma,update
Phyteuma T,Phyteuma type,update
Phyteuma type,Phyteuma type,update
Picea,Picea,update
PICEA,Picea,update
Picea (half),Picea,update
Picea (whole),Picea,update
Picea abies,Picea abies,update
Picea abies subsp. abies,Picea abies subsp abies,update
Picea abies subsp. obovata,Picea abies subsp obovata,update
Picea obovata,Picea obovata,update
Picea omorica,Picea omorika,update
Picea orientalis,Picea orientalis,update
Picea schrenkiana,Picea schrenkiana,update
Picea sect. Eupicea,Picea sect. Eupicea,update
Piceaabies,Picea abies,update
Pimpinella,Pimpinella,update
Pimpinella anisum,Pimpinella anisum,update
Pimpinella major T,Pimpinella major type,update
Pimpinella major type,Pimpinella major type,update
Pimpinella major type,Pimpinella major type,update
Pimpinella type,Pimpinella type,update
Pin._sibirica,Pinus sibirica,update
Pin._sylv.,Pinus sylvestris,update
Pinus,Pinus,update
PINUS,Pinus,update
Pinus (diploxylon),Pinus (Diploxylon),update
Pinus (Diploxylon),Pinus (Diploxylon),update
Pinus (half),Pinus,update
Pinus (Haploxylon),Pinus (Haploxylon),update
Pinus (whole),Pinus,update
Pinus cembra,Pinus cembra,update
PINUS CEMBRA,Pinus cembra,update
Pinus cembra subsp. sibirica,Pinus cembra subsp sibirica,update
Pinus cembra type,Pinus cembra type,update
Pinus cf. nigra,Pinus nigra type,update
Pinus dip,Pinus (Diploxylon),update
Pinus diplost.,Pinus (Diploxylon),update
Pinus diploxylon,Pinus (Diploxylon),update
Pinus diploxylon type,Pinus (Diploxylon),update
Pinus halepensis,Pinus halepensis,update
Pinus halepensis type,Pinus halepensis type,update
Pinus halepensis type,Pinus halepensis type,update
Pinus halepensis/P. pinea type,Pinus halepensis/Pinus pinea type,update
Pinus hap,Pinus (Haploxylon),update
Pinus haploxylon,Pinus (Haploxylon),update
Pinus haploxylon type,Pinus (Haploxylon),update
Pinus haploxylon/cembra,Pinus haploxylon/Pinus cembra,update
PINUS indiff.,Pinus,update
PINUS indiff..,Pinus,update
Pinus non-cembra,Pinus non-cembra,update
Pinus peuce,Pinus peuce,update
Pinus pinaster,Pinus pinaster,update
Pinus pinaster type,Pinus pinaster type,update
Pinus pinea,Pinus pinea,update
Pinus pinea type,Pinus pinea type,update
Pinus pinea/halepensis t.,Pinus pinea/Pinus halepensis type,update
Pinus pinea/halepensis type,Pinus pinea/Pinus halepensis type,update
Pinus pinea/P. halepensis,Pinus halepensis/Pinus pinea,update
Pinus pumila,Pinus pumila,update
Pinus pumila type,Pinus pumila type,update
Pinus s/g Diploxylon,Pinus (Diploxylon),update
Pinus s/g Haploxylon,Pinus (Haploxylon),update
Pinus sect. Diploxylon,Pinus (Diploxylon),update
Pinus sect. Haploxylon,Pinus (Haploxylon),update
Pinus sf. Podocarpus,Pinus,update
Pinus sgen. Diploxylon,Pinus (Diploxylon),update
Pinus sgen. Haploxylon,Pinus (Haploxylon),update
Pinus sibirica,Pinus sibirica,update
Pinus sibirica type,Pinus sibirica type,update
Pinus sibirica=Pinus s/g Haploxylon,Pinus sibirica,update
Pinus sp,Pinus,update
Pinus sp.,Pinus,update
Pinus subg. Diploxylon,Pinus (Diploxylon),update
Pinus subg. Diploxylon type,Pinus (Diploxylon),update
Pinus subg. Haploxylon type,Pinus (Haploxylon),update
Pinus subg. Pinus,Pinus (Diploxylon),update
Pinus subg. Strobus,Pinus (Haploxylon),update
Pinus subgen. Diploxylon,Pinus (Diploxylon),update
Pinus subgen. Haploxylon,Pinus (Haploxylon),update
PINUS sylv.,Pinus sylvestris,update
Pinus sylvestris,Pinus sylvestris,update
Pinus sylvestris T,Pinus sylvestris type,update
Pinus sylvestris t.,Pinus sylvestris type,update
Pinus sylvestris type,Pinus sylvestris type,update
Pinus sylvestris type,Pinus sylvestris type,update
Pinus sylvestris/mugo,Pinus mugo/Pinus sylvestris,update
Pinus sylvestris/mugo type,Pinus mugo/Pinus sylvestris type,update
Pinus sylvestris/nigra type,Pinus sylvestris/Pinus nigra type,update
Pinus sylvestris/nigra type,Pinus sylvestris/Pinus nigra type,update
Pinus sylvestris/nigra/uncinata t.,Pinus sylvestris/Pinus nigra/Pinus uncinata type,update
Pinus sylvestris/P. nigra type,Pinus sylvestris/Pinus nigra type,update
Pinus sylvestris=Pinus s/g Diploxylon,Pinus sylvestris,update
Pinus t. haplostellate,Pinus cembra type,update
PINUS t.nigra,Pinus nigra type,update
PINUS t.pinaster,Pinus pinaster type,update
PINUS t.sylvestris,Pinus sylvestris type,update
Pinus type,Pinus type,update
Pinus undiff.,Pinus,update
Pinus undifferentiated,Pinus,update
Pinus-D,Pinus (Diploxylon),update
Pinus-H,Pinus (Haploxylon),update
Pinus-undiff.,Pinus,update
PinusDiplo.,Pinus (Diploxylon),update
PinusHaplo.,Pinus (Haploxylon),update
Pirolaceae,Ericaceae,update
Pirus type,Pirus type,update
Pistacia,Pistacia,update
PISTACIA,Pistacia,update
Pistacia cf. P. lentiscus,Pistacia lentiscus type,update
Pistacia cf. P. terebinthus,Pistacia terebinthus type,update
Pistacia lentiscus,Pistacia lentiscus,update
Pistacia terebinthus,Pistacia terebinthus,update
Pistacia terebinthus type,Pistacia terebinthus type,update
Pistacia type,Pistacia type,update
Pisum sativum,Lathyrus oleraceus,update
Plan-eae,Plantaginaceae,update
Plan._m-or,Plantago major,update
Plan._max.,Plantago maxima,update
Plan._med.,Plantago media,update
Plant. major type,Plantago major type,update
Plantaginaceae,Plantaginaceae,update
Plantaginaceae undiff.,Plantaginaceae,update
Plantago,Plantago,update
PLANTAGO,Plantago,update
Plantago albicans,Plantago albicans,update
Plantago albicans type,Plantago albicans type,update
Plantago alpina,Plantago alpina,update
Plantago alpina type,Plantago alpina type,update
Plantago alpina type,Plantago alpina type,update
Plantago alpinum,Plantago alpina,update
Plantago carinata type,Plantago subulata type,update
Plantago cf. P. afra,Plantago afra type,update
Plantago cf. P. lanceolata,Plantago lanceolata type,update
Plantago coronopus,Plantago coronopus,update
Plantago coronopus t.,Plantago coronopus type,update
Plantago coronopus type,Plantago coronopus type,update
Plantago coronopus type,Plantago coronopus type,update
Plantago cylindrica type,Plantago cylindrica type,update
Plantago indet.,Plantago,update
PLANTAGO indet.,Plantago,update
Plantago l,Plantago,update
Plantago lagopus type,Plantago lagopus type,update
Plantago lagopus type,Plantago lagopus type,update
Plantago lanc.,Plantago lanceolata,update
PLANTAGO lanceol.,Plantago lanceolata,update
Plantago lanceolata,Plantago lanceolata,update
Plantago lanceolata t.,Plantago lanceolata type,update
Plantago lanceolata type,Plantago lanceolata type,update
Plantago lanceolata type,Plantago lanceolata type,update
Plantago lanceolata type/P. major type,Plantago lanceolata/Plantago major type,update
Plantago lusitanica,Plantago lusitanica,update
Plantago maior,Plantago major,update
Plantago maior/media,Plantago media/Plantago major,update
Plantago major,Plantago major,update
PLANTAGO major,Plantago major,update
Plantago major type,Plantago major type,update
Plantago major type,Plantago major type,update
Plantago major-media,Plantago media/Plantago major,update
Plantago major/media,Plantago media/Plantago major,update
Plantago major/media t.,Plantago media/Plantago major type,update
Plantago major/media type,Plantago media/Plantago major type,update
Plantago major/P. media,Plantago media/Plantago major,update
Plantago major/P. media type,Plantago media/Plantago major type,update
Plantago major/Plantago media,Plantago media/Plantago major,update
Plantago major/Plantago media type,Plantago media/Plantago major type,update
